PeakID	Title	Scans	RT.left.min.	RT..min.	RT.right..min.	Precursor.m.z	Height	Area	Model.masses	Adduct	Isotope	Comment	Reference.RT	Reference.m.z	Formula	Ontology	InChIKey	SMILES	Annotation.tag..VS1.0.	RT.matched	m.z.matched	MS.MS.matched	RT.similarity	Dot.product	Reverse.dot.product	Fragment.presence..	Total.score	S.N	MS1.isotopes	MSMS.spectrum
3566	Deoxycytidine	653	1.433013	1.997155	2.662617	226.0829	122965440	1471609984	null	[M-H]-	M + 0	found in higher mz's MsMs_3543; found in higher mz's MsMs_3537	1.993	226.0826	C9H13N3O4				330	TRUE	TRUE	TRUE	100	94.9	94.9	100	97.9	14142.03	226.06071:29808 226.06393:23091 226.07361:52966 226.08289:49939328 226.08892:257928 226.09376:68511 226.19416:28215 227.06639:77422 227.08011:355258 227.08617:4558111 227.20106:27690 228.08355:25809 228.08681:211410 228.9896:447288 229.09036:33657 230.98528:249323	66.03344:127048 67.02893:44080 85.64465:30226 93.04399:4948943 97.93663:38951 100.86634:33964 110.03506:2346206 112.05061:49874 130.08607:122310 135.05536:641350 136.05083:168637 161.57634:30057 183.07606:111073 226.0835:775446
3700	Xanthine	683	1.830946	2.081607	2.429433	151.0252	127622560	1515092992	null	[M-H]-	M + 0	found in higher mz's MsMs_3742; found in higher mz's MsMs_3675; found in higher mz's MsMs_3672; found in higher mz's MsMs_3671; found in higher mz's MsMs_3732	2.062	151.0251	C5H4N4O2				330	TRUE	TRUE	TRUE	100	87.9	87.9	100	95	2567.42	150.96516:46462 150.9986:20391 151.00146:22614 151.00564:21323 151.00828:28674 151.01378:37474 151.01554:20741 151.01906:68553 151.02522:55080060 151.0283:452485 151.03204:42407 151.03557:23867 151.03843:50008 151.04261:26956 151.05251:25932 151.06022:26990 151.08598:29270 152.02212:508714 152.02838:3020561 153.02923:124230 153.03148:34641 154.99771:73661 155.00883:1286384 155.03402:36490 155.07019:32623 155.10683:23855	65.9973:5989 101.02312:6127 107.04918:9258 108.01911:1381042 108.03402:8590 109.02279:10600 126.02896:107327 133.01422:18953 136.01516:32394 150.96448:5608 151.02434:7179416 151.05073:52913 152.02817:68738
3729	L-Leucine or L-Isoleucine???	689	1.74894	2.097467	3.042164	130.0862	711701184	13616811008	null	[M-H]-	M + 0	similar chromatogram in higher mz_3699; similar chromatogram in higher mz_3762; similar chromatogram in higher mz_3765	2.1	130.08611	C6H13NO2				330	TRUE	TRUE	TRUE	100	75	75	100	89.6	11107.04	129.8459:18332 129.92523:25441 130.01307:20768 130.03792:103574 130.05386:17002 130.05597:20932 130.05878:19213 130.06476:61384 130.06652:18024 130.06793:31790 130.07022:59253 130.07233:26559 130.07426:51579 130.07655:44630 130.07866:41051 130.07989:30632 130.08218:130624 130.08358:638058 130.08623:142390224 130.08868:845883 130.09238:76513 130.09467:30097 130.0966:38187 130.09889:53532 130.10082:50698 130.10188:38773 130.10364:32474 130.10522:27829 130.10681:31489 130.10839:37434 130.1193:17217 130.13391:65990 130.13532:32236 130.17564:24434 130.92968:57524 130.94045:18281 131.03354:53150 131.06988:24019 131.0834:172935 131.08678:38709 131.08946:9403440 131.09194:174152 132.02893:4578604 132.09019:387060 132.09266:92260 132.99092:21208 133.01286:69617 133.02602:24849 133.03245:125682 133.06805:22665 133.09372:34156 133.99048:50536 134.04605:485195 134.89372:78334 135.02888:318672 135.03:810466 135.04395:50388 135.04916:26274	78.8405:286312 84.0801:345230 97.12806:296049 123.99396:258027 130.06637:433430 130.08607:79827424 131.08824:275112 136.19111:267660
3802	Inosine	701	1.267337	2.130794	3.009042	267.0735	39915800	490274336	null	[M-H]-	M + 0		2.13	267.07321	C10H12N4O5				330	TRUE	TRUE	TRUE	100	97	97	100	98.7	1321.218	267.06369:42543 267.07353:16414133 267.08129:74418 267.08595:155957 267.09255:1058289 268.0709:157021 268.07656:1368077 268.08969:22520 268.09333:54192 269.07346:30237 269.07764:120700 270.06528:28433 270.07318:39564	52.18637:17874 59.01229:47832 64.51929:22062 66.77304:20372 133.01403:55120 134.0179:46967 135.03028:2414340 148.63936:18664 150.04161:2966755 151.04513:2604074 165.76267:18997 176.05729:194860 177.06161:340934 202.7705:21280 229.42202:20219 249.08343:39184 265.07676:23067 267.01546:54514 267.09709:11320293 267.15209:110225 272.4995:20054
4025	Cytosine	737	2.130794	2.230556	2.463258	110.0346	16093545	184271984	null	[M-H]-	M + 0		2.232	110.0347	C4H5N3O				520	TRUE	TRUE	FALSE	100	null	null	null	100	660.65	110.03272:51104 110.03464:6946304 110.03669:53317 110.99878:47257 111.00736:225194 111.01889:262619 111.03789:109531 112.03932:26530 112.05043:613273 112.98456:118206 113.02315:64534 113.03447:533874 114.01855:109254 114.05479:31576 114.93507:187650 115.00229:93588	55.02839:3782 67.02852:531278 86.96255:3962 88.6989:3936 100.0678:4334 109.94099:10445 110.02305:16560 110.03507:566117 110.99826:5158 111.01913:20164
4034	Deoxyguanosine	737	1.912672	2.230556	3.009042	266.0894	182299936	2344909824	null	[M-H]-	M + 0	found in higher mz's MsMs_4054	2.232	266.08951	C10H13N5O4				330	TRUE	TRUE	TRUE	100	88	88	100	95	10858.04	266.02558:28752 266.08218:309313 266.08937:68292032 266.0971:401037 266.10328:62384 266.15115:32837 266.23096:36446 267.07345:1856718 267.08699:775684 267.09274:7302882 268.07044:36864 268.07663:195262 268.0897:72162 268.09334:264390 268.99707:22944 269.01381:40399 269.0787:25351 269.09649:30757 270.99806:28032	59.01229:89572 66.43327:142501 66.52221:126163 97.93386:80131 108.01912:110389 119.03369:85429 133.01383:545373 150.04151:20922674 150.06595:104678 176.05697:1761527 177.81615:72030 266.02906:308100 266.09074:42715812 266.14846:350983
4113	Xanthosine	749	1.863764	2.264714	2.429433	283.0686	42310720	620118720	null	[M-H]-	M + 0	found in higher mz's MsMs_4056	2.232	283.06821	C10H12N4O6				330	TRUE	TRUE	TRUE	100	94	94	100	97.4	1830.101	283.06017:101017 283.06864:14384191 283.07754:2136094 283.08614:24257 283.26393:120502 284.06548:156259 284.07121:1193275 284.08128:180168 284.2673:30884 285.06711:122873 285.07255:71033 285.08282:41318 286.96904:176143 287.05322:81866	61.98661:2451240 70.76692:26749 114.10465:18048 127.04972:54264 151.02429:11633957 151.05075:77335 197.1653:18674 210.07194:16443 283.00413:38372 283.06757:6999166 283.26208:451851 285.15232:19864
4147	L-Methionine	755	1.945999	2.281466	3.073456	148.0428	335903616	5063961088	null	[M-H]-	M + 0	found in higher mz's MsMs_4242	2.284	148.0426	C5H11NO2S				520	TRUE	TRUE	FALSE	100	null	null	null	100	12010.7	147.98383:61211 147.98533:22645 148.02375:35560 148.02568:25565 148.03165:28150 148.03614:70271 148.0387:205096 148.04277:99396632 148.04596:490578 148.04767:173885 148.05024:41322 148.05194:34263 148.0607:31200 148.06476:28804 148.06903:61609 148.10087:73320 149.0396:210212 149.04198:520722 149.04608:4943096 149.99336:95096 150.03849:4356923 150.04677:271580 150.04917:64305 151.025:820971 151.03908:57935 151.04168:138991 152.00149:24913 152.02816:28490	92.28588:153452 100.03924:801248 148.04326:1294580 168.02039:160319
4464	N-Acetyl-D-Glucosamine	797	2.130794	2.395898	2.992338	220.0821	1856035.75	32982824	null	[M-H]-	M + 0	found in higher mz's MsMs_4519	2.38	220.08211	C8H15NO6				330	TRUE	TRUE	TRUE	100	100	100	100	100	107.7855	220.0821:588477 220.93743:193168 221.08551:37788 223.02836:49518 223.04844:115029 225.04576:75350 225.06367:100399	50.04603:3345 52.88089:3769 58.02804:4633 59.01237:264107 59.82558:3568 62.97503:3197 71.01212:46464 72.99149:8318 83.01244:13337 88.03859:8861 89.02314:77245 89.0422:4210 90.0428:5412 98.45813:4088 100.03928:134176 101.02316:181476 118.04943:5598 119.0337:114701 125.00726:4170 142.04964:7231 152.63922:4385 171.3624:3505 180.98879:4754 220.08251:4781 220.10729:4601 220.14725:36387 220.1783:50265 220.99274:5295 227.05086:4059
4550	L-Tryptophan	809	2.081607	2.429433	3.073456	203.0821	296795968	4694405120	null	[M-H]-	M + 0	similar chromatogram in higher mz_4551; found in higher mz's MsMs_4519; found in higher mz's MsMs_4566; found in higher mz's MsMs_4516; found in higher mz's MsMs_4621	2.434	203.08189	C11H12N2O2				330	TRUE	TRUE	TRUE	100	99.2	100	100	99.8	2825.2	202.98847:43801 202.9967:40835 203.03893:416098 203.04609:32764 203.05329:25596 203.06187:26628 203.07148:53467 203.07662:180761 203.0821:86768464 203.08692:449781 203.09378:44854 203.11163:36135 203.17685:47500 204.03942:42668 204.07905:423606 204.08538:10147282 204.09023:54743 205.08219:59515 205.08602:158904 205.08881:294611 206.04843:34176 206.08171:456358 206.08947:30565 207.08511:35560	66.43224:234003 72.0078:6159628 74.02327:9284135 97.93478:232890 116.04948:29292252 129.0578:451553 130.06496:636091 132.08041:259913 142.0656:8108943 143.01646:269279 157.07683:395195 159.0921:14672392 186.05602:2543841 203.04192:819157 203.08293:59766856 204.08623:908179
4755	Cytidine	845	2.064425	2.527714	2.992338	242.0778	53181824	739517824	null	[M-H]-	M + 0	found in higher mz's MsMs_4692; found in higher mz's MsMs_4820	2.533	242.0779	C9H13N3O5				330	TRUE	TRUE	TRUE	100	96	95.9	100	98.3	612.6277	242.04396:137228 242.05956:178939 242.07779:17143696 242.08448:116404 242.1765:25514 243.0747:139584 243.08112:1257980 244.04075:51009 244.08194:88041 244.9855:24040 246.05685:577292 246.94674:34564 247.00059:63311	67.02852:253108 68.43316:32658 71.01206:95061 81.0444:583820 91.029:507578 95.02369:33639 101.02315:43632 109.0239:50498 109.03899:9597399 110.03502:1273296 116.03412:83988 121.03827:32997 126.06523:56923 152.04521:1324028 189.49485:31724 199.06976:49047 206.08346:71987 225.12899:31473 242.07885:2829379 242.17555:117904
5184	Urate	917	1.997155	2.728006	2.959075	167.0203	23861794	630617344	null	[M-H]-	M + 0		2.769	167.0202	C5H4N4O3				330	TRUE	TRUE	TRUE	100	87.9	87.9	100	95	202.2729	167.01649:51219 167.02031:5886070 167.83582:273767 168.01701:43390 168.02328:215770 168.06549:62149 168.83546:25202 169.02472:22581 169.08597:39976 169.09704:139497 169.83271:208877 170.02174:506526 170.08123:75525 170.99593:43589 171.02483:38902 171.06494:55693 171.10168:81013 171.13767:111741 172.0187:151450	68.99451:40506 69.00788:48741 92.92661:20273 96.01894:324197 97.00313:64930 98.03414:30582 123.02916:28229 124.01358:1937256 132.86715:202646 142.02412:110491 166.83468:29496 167.02075:7230252 167.04951:49916 167.83607:63552 168.02398:80677
5273	Guanine	929	2.527714	2.761289	3.123251	150.0411	28963280	394350752	null	[M-H]-	M + 0	found in higher mz's MsMs_5278	2.769	150.041	C5H5N5O				330	TRUE	TRUE	TRUE	100	84.4	93.9	100	95.1	1042.589	149.99338:126459 150.03804:47942 150.04109:10135412 150.0461:20691 150.88557:88729 151.02524:365634 151.03772:59824 151.04424:338125 151.06018:189620 152.02837:21026 152.04726:1305714 152.87088:99463 152.8824:98961 153.05082:75174 153.86739:43404 154.0442:313396 154.04996:41850 154.86775:47993 155.00874:290148	59.01232:251656 66.00851:31387 71.0121:324900 73.02809:44539 75.74917:9575 82.03963:38172 83.01243:24287 85.02775:39825 87.00718:22546 89.02309:320563 90.00876:10679 92.92673:60946 101.02316:356666 106.00318:31004 107.03455:240107 108.01913:277077 111.9539:9439 113.02332:21997 119.03369:14666 126.03037:298305 129.10926:10486 131.03414:32835 133.01409:3546009 133.0344:20801 133.04896:32494 134.01868:45188 150.00145:30259 150.04157:2652348 151.02456:187847 151.04371:20035 151.05969:322885 168.07616:15700
5430	L-Valine	953	2.412602	2.827545	4.56031	116.0704	138309680	2342334720	null	[M-H]-	M + 0	similar chromatogram in higher mz_5399; found in higher mz's MsMs_5398	2.936	116.0703	C5H11NO2				330	TRUE	TRUE	TRUE	99.9	74.7	74.7	100	89.4	3116.146	116.02993:29924 116.03431:411469 116.06476:46242 116.0704:39198184 116.07262:297173 116.07455:43296 116.11148:22470 116.92736:139419 116.93336:54464 117.0181:195825 117.06736:61066 117.07383:1725115 118.04969:37476 118.07465:129071 118.91717:32267 119.03396:55953 121.02828:136129	51.63156:65962 55.32814:60103 63.30674:75633 74.02326:209291 75.78359:79469 77.3113:71691 85.89329:68174 88.58728:61373 97.93571:109859 116.07087:14854620 116.92726:163177
5677	D-Arabitol	995	2.36309	2.942309	4.474411	151.0602	65550736	1105173888	null	[M-H]-	M + 0	similar chromatogram in higher mz_5691; similar chromatogram in higher mz_5695; similar chromatogram in higher mz_5727; similar chromatogram in higher mz_5728; similar chromatogram in higher mz_5730; similar chromatogram in higher mz_5734; similar chromatogram in higher mz_5738; found in higher mz's MsMs_5733	2.986	151.0601	C5H12O5				330	TRUE	TRUE	TRUE	100	98.9	99.1	92	98.9	1318.777	150.88535:104437 151.02525:380740 151.05691:128666 151.06022:20582858 152.02831:127659 152.04717:476073 152.06342:767441 152.87111:105299 152.88254:84859 153.0641:122710 154.04426:157419 155.00883:1718418 155.86451:34200 156.01228:36454	55.01755:76226 57.03304:59119 58.00456:34312 59.0124:2324663 59.0166:48210 61.07013:31617 62.49241:26197 69.03312:32228 71.01217:3261963 71.53831:25458 72.99149:56240 73.02833:425811 83.01255:218344 85.02782:471880 87.00709:153813 88.01587:31714 89.02314:3103104 91.03894:49582 92.92669:175672 93.29563:27027 97.02825:31053 101.0232:3340923 103.03881:61439 108.01913:94404 113.02341:276211 119.03352:281944 131.03409:250298 133.04919:277000 149.04415:97732 151.02466:506762 151.05959:3028870 154.74284:27853
6000	L-Proline	1049	2.612074	3.089952	4.64562	114.0548	96594824	2272798208	null	[M-H]-	M + 0		3.089	114.0547	C5H9NO2				330	TRUE	TRUE	TRUE	100	74.3	75	100	89.4	3538.963	114.0184:53632 114.05262:132177 114.05478:26624406 114.05696:142915 114.05855:29244 114.93521:57254 115.00243:111999 115.03901:58374 115.05819:1012101 115.07515:100642 116.03411:450876 116.0587:28806 116.07042:1524561 116.92752:117651 116.93322:36039 117.01817:357457 117.07398:64847 118.99133:32002 119.03405:80085	50.43379:44935 66.03355:226234 78.53132:39380 84.60912:46842 86.02331:90642 95.02896:46212 97.93295:50177 97.93847:92090 100.22085:46348 102.94165:50611 112.03936:82365 114.05496:12917842 115.05865:141486
6306	Guanosine	1109	2.794239	3.257167	4.164302	282.0842	28431476	442150912	null	[M-H]-	M + 0		3.22	282.08441	C10H13N5O5				330	TRUE	TRUE	TRUE	100	88	88	100	95	392.7607	282.07629:51986 282.08419:9282835 282.09258:63961 282.09764:18897 282.10831:7554 282.25163:15581 283.06978:53783 283.07827:4585092 283.0871:868205 283.264:195355 283.98963:9126 284.07477:19336 284.08148:291730 284.08839:56877 284.26797:39895 285.08226:47734 286.09302:26370 286.96852:89410 287.05337:165301	61.98681:82326 70.52079:17919 108.01912:29129 133.01415:144147 150.01539:74802 150.04154:10073962 150.06594:72925 282.08518:9514793 282.14805:67421 282.25147:55618
6742	Allantoin	1217	3.057964	3.56445	4.422698	157.0358	196852176	3162251264	null	[M-H]-	M + 0	found in higher mz's MsMs_6718; found in higher mz's MsMs_6715; found in higher mz's MsMs_6709; found in higher mz's MsMs_6795	3.555	157.0356	C4H6N4O3				330	TRUE	TRUE	TRUE	100	93.1	93.2	88.9	96.2	1014.077	156.97254:21701 157.00589:17577 157.00729:31485 157.01056:23892 157.01242:28093 157.02105:16920 157.02525:330644 157.02945:65458 157.03225:359706 157.03575:60666368 157.03925:278233 157.04299:51982 157.04485:30382 157.04882:79092 157.05349:18706 157.05559:20920 157.06002:23082 157.06189:17614 157.06492:20457 157.08601:64727 157.09947:35812 157.12229:486582 158.03275:590304 158.03894:2455023 158.05991:41627 158.12605:47572 158.98971:96814 159.02857:114281 159.03608:23261 159.03986:227061 159.06507:60033 159.08365:31722 160.06043:379977 160.07582:29859 161.00799:14867 161.04433:17682	59.02348:220895 66.43122:110901 67.66536:96833 71.02353:846914 72.0078:141680 85.63112:108067 88.31899:94511 97.00285:12155909 113.03473:325330 114.01801:178580 114.02949:9724724 133.29971:109528 140.00982:735924 149.44538:93406 157.03559:1665790 157.1222:561367
6858	L-Tyrosine	1241	2.992338	3.632231	4.525944	180.0659	548884608	10273465344	null	[M-H]-	M + 0		3.555	180.0657	C9H11NO3				330	TRUE	TRUE	TRUE	99.9	100	100	100	100	34836.01	179.98599:19327 179.988:64520 179.99602:22105 179.99802:21449 180.01549:20862 180.03067:76959 180.03382:37954 180.03611:31840 180.04163:72187 180.04527:20180 180.05358:84788 180.05931:201110 180.0616:1195383 180.06589:156096816 180.06991:748473 180.07478:103284 180.07707:44030 180.07937:58747 180.08767:39119 180.09427:23992 180.09656:38488 180.09885:40641 180.10229:43359 180.11519:24675 180.13468:20501 180.14456:92092 180.98829:70468 181.06272:273695 181.06906:15559143 181.07312:55658 182.06609:41677 182.06988:738854 182.07221:327150 182.95893:40285 182.96303:5600371 182.98734:401770 183.07333:55802 183.07577:17073 183.10157:95631 183.96602:146061 184.00624:25905 184.06045:99498 184.96021:1767912 185.00826:29704 185.03084:50490 185.04404:83954	72.0078:5427456 74.02326:817551 93.03294:6166354 97.9357:199801 106.04167:902828 107.04919:433975 119.04847:9053830 134.05912:438178 136.07517:1084376 162.05523:600828 163.03944:27300538 164.04331:240083 180.06609:50829532 180.09826:303002 181.06973:583283
7437	Methioninesulfoxide	1391	3.428274	4.061353	5.44652	164.0378	540293184	9696229376	null	[M-H]-	M + 0	found in higher mz's MsMs_7483; found in higher mz's MsMs_7456; found in higher mz's MsMs_7455; found in higher mz's MsMs_7478; found in higher mz's MsMs_7477; found in higher mz's MsMs_7451; found in higher mz's MsMs_7446; found in higher mz's MsMs_7445	3.907	164.0377	C5H11NO3S				330	TRUE	TRUE	TRUE	99.7	99.5	99	80	98	9124.446	163.6966:15236 163.76516:19268 163.91037:21239 163.96939:102684 163.99102:16051 163.99301:14123 163.99799:14826 164.00197:19714 164.00396:16346 164.0067:55350 164.01094:21845 164.01293:47754 164.01542:20195 164.01716:51811 164.0219:40563 164.02713:42046 164.02987:71617 164.0331:391959 164.03784:153851616 164.04132:963436 164.04656:74081 164.05453:61483 164.05652:17824 164.05951:53146 164.06354:41617 164.06773:47173 164.06973:61070 164.07272:27793 164.08169:29068 164.08368:15670 164.10537:61098 164.10736:37515 164.16446:19912 164.31994:30382 165.00966:13822 165.01813:296054 165.0348:279663 165.03706:647492 165.04083:8717440 165.0539:18170 166.01651:78102 166.02159:17126 166.0287:24316 166.03352:6594782 166.04163:717546 166.04392:72160 166.05:23482 166.05301:1099929 166.99255:68883 167.01931:20583 167.03669:274459 167.04477:48798 167.05622:59768 167.10636:18976 168.03742:31549 168.04904:36729 168.06532:23852	52.59607:135500 60.9739:1564973 62.98939:1047794 63.96072:8065030 70.0285:174669 72.00738:1706714 76.34488:158740 76.96888:8588109 77.97657:1869074 78.12429:155974 79.95592:9918385 80.96355:1092373 98.0231:179086 100.0394:15337988 101.04241:193780 119.99916:129656 140.95595:127898 147.04343:208850 149.01467:2043234 164.03735:14464575 165.04033:245489
8189	Shikimate	1571	4.112569	4.577031	5.701165	173.0447	604749312	10323611648	null	[M-H]-	M + 0	found in higher mz's MsMs_8146; found in higher mz's MsMs_8144; found in higher mz's MsMs_8141; found in higher mz's MsMs_8216; found in higher mz's MsMs_8134; found in higher mz's MsMs_8196; found in higher mz's MsMs_8194	4.401	173.0446	C7H10O5				330	TRUE	TRUE	TRUE	99.6	99.7	99.1	91.7	99	737.5386	172.73962:23284 172.8883:19588 172.97:74580 172.97216:42401 172.99185:19921 172.99617:32064 173.0102:33448 173.01236:73463 173.01452:36130 173.01694:43163 173.02099:39095 173.02423:36169 173.0272:22989 173.03395:128946 173.03745:244554 173.04096:1132320 173.04474:188008528 173.04879:830618 173.05311:165637 173.05662:86978 173.05851:40151 173.06067:51704 173.06283:42927 173.06606:51722 173.07362:42814 173.07605:27723 173.078:90687 173.08035:54049 173.08577:21926 173.09144:337948 173.11852:116637 173.18193:24168 173.19274:19858 173.34093:26294 174.04036:22622 174.04798:14836035 174.05425:40268 174.05643:27395 174.07603:23328 174.09564:39559 174.95508:134549 175.04869:1728174 175.05092:232226 176.05244:121752 176.05544:128946	55.01755:361033 57.03304:534591 59.0123:803767 66.43122:363413 69.03312:634984 71.01206:1176161 72.99208:287856 73.02815:23160690 81.03321:1754323 83.04898:7451530 84.05231:309917 85.02777:4403020 93.03289:45309296 94.03683:501590 99.00713:7988980 99.04354:8374803 101.02314:833327 109.02821:511605 111.04369:28238430 114.61158:287528 124.58145:285086 129.01731:3351112 129.05502:787110 137.02248:18926546 143.03421:5341125 155.03353:10127405 155.23701:297902 173.04491:15595239 173.09252:1160164
8625	Taurine	1679	4.267218	4.885425	5.497385	124.0062	378103776	6333741056	null	[M-H]-	M + 0	found in higher mz's MsMs_8632; found in higher mz's MsMs_8630; found in higher mz's MsMs_8693	4.842	124.0061	C2H7NO3S				330	TRUE	TRUE	TRUE	100	87.9	88	100	95	4619.106	123.82695:18813 123.90069:63007 123.96153:81459 123.97805:15869 123.97936:20511 123.98607:50895 123.98787:24993 123.99055:40494 123.99251:52483 123.99704:45202 123.99916:41633 124.00178:76697 124.00309:263986 124.0044:631779 124.0062:113569384 124.0085:689550 124.00997:160109 124.0139:38223 124.01734:26345 124.01865:22574 124.02123:42239 124.02585:41347 124.02782:18911 124.0324:19178 124.03372:19759 124.03503:17442 124.0501:25039 124.05141:70328 125.003:216043 125.00532:596159 125.00937:2195324 125.01203:60307 125.02297:33485 125.03423:42852 125.89884:56298 126.0018:5014418 126.00414:25483 126.01013:566218 126.05497:17383 126.90362:47633 127.00531:70547 127.01371:28579 127.03866:75677 127.07466:14192 127.8961:32724 127.94687:19615 128.00112:21965 128.00592:17250 128.03407:341593 128.07051:16695	64.96896:558490 79.95579:25182358 80.96341:774250 94.97889:341151 106.97979:742378 111.54044:143215 123.9874:424610 124.00575:58772724 124.02539:388441
8832	L-Threonine	1733	4.491629	5.037769	6.204052	118.0498	599245184	10516054016	null	[M-H]-	M + 0	found in higher mz's MsMs_8931; found in higher mz's MsMs_8930; found in higher mz's MsMs_8843	5.001	118.0496	C4H9NO3				330	TRUE	TRUE	TRUE	100	93.9	93	75	95.2	4021.312	117.87773:42291 117.88274:23774 117.91067:25533 117.92752:34494 117.97248:24365 118.00667:42126 118.00849:110181 118.01809:59776 118.02065:23462 118.02673:22765 118.02841:19025 118.02978:20250 118.0313:98824 118.03403:41369 118.03584:53542 118.03799:48395 118.03905:52335 118.04133:68566 118.0424:61471 118.04574:313868 118.04696:422758 118.04984:173830608 118.05198:1020386 118.05441:101385 118.05639:61734 118.05776:38704 118.05928:34596 118.06128:70248 118.06259:51790 118.0649:43801 118.06673:33716 118.06871:84768 118.07236:21111 118.07342:22520 118.07723:29121 118.08088:30651 118.08696:22898 118.09046:29321 118.09156:137293 118.10629:18287 118.12653:18455 118.18973:20061 118.21655:32271 118.22158:23726 118.90304:19378 118.92564:20964 119.03357:240283 119.04663:326876 119.04891:24134 119.05306:8275920 119.05569:101184 119.97465:39332 120.01096:62777 120.0501:20425 120.05382:964975 120.05626:80092 121.02808:608925 121.05718:41168 122.0714:33779 122.97413:18920 123.01861:19168 123.02055:49432 123.04401:26937	72.00779:11205113 74.02326:27004580 118.04928:6375348
9094	Itaconate	1781	4.766123	5.17331	5.531482	129.0182	258679888	4097397248	null	[M-H]-	M + 0		5.122	129.0181	C5H6O4				330	TRUE	TRUE	TRUE	100	74.2	73.8	66.7	86.4	666.7933	128.97107:44688 128.98063:18160 128.99105:13508 128.99713:23959 128.99939:19805 129.00164:21602 129.00373:18486 129.00651:18973 129.00772:26842 129.01137:38631 129.01346:72313 129.01572:543202 129.01815:80377376 129.02076:445189 129.02354:48390 129.02562:40414 129.03205:14897 129.03622:25144 129.03987:19285 129.0543:145381 129.06599:56602 129.09048:148526 129.2088:15563 130.0215:4387379 130.02397:49292 130.04964:86221 130.08604:81364 130.92979:81671 131.02235:524961 131.02492:51431 131.03351:138773 131.06988:26207 132.0257:29390 132.02875:29651 132.04025:109240 132.92838:25287 133.01328:39587 133.08571:32562 133.99044:140348	61.44532:106204 72.72662:102911 76.11571:104542 85.02779:10864892 86.58609:126362 95.31783:106482 129.01754:770828 139.16205:114376
9320	Glucose?	1841	4.918482	5.344253	6.070758	179.0551	10825077	272379168	null	[M-H]-	M + 0	found in higher mz's MsMs_9326	5.373	179.05521	C6H12O6				330	TRUE	TRUE	TRUE	100	96.5	92	71.4	95.4	135.0783	178.84282:7053 178.99265:9243 179.05115:14460 179.05513:2876531 179.05939:17093 180.02036:7137 180.02952:7869 180.05845:111088 180.06543:121728 180.9883:63778 181.01305:13455 181.05001:8330 181.05926:23303 181.07093:47646 181.12282:8054 182.95659:11125 182.96333:5332048 182.96745:30865 182.98764:474436 183.01:11061 183.0655:13738 183.10162:55379 183.9664:95045 183.99086:8332	58.00456:14631 59.0123:803433 60.01564:7103 71.01259:629778 72.99149:13681 73.02758:10517 80.96348:5882 83.01243:16014 84.9891:11431 85.02825:51355 87.00718:11567 89.02293:514984 92.99463:10348 95.01211:32416 101.02301:121508 113.02311:124569 119.03353:54555 135.04509:11669 158.98759:7979 163.03952:14730 178.84168:17917 179.05512:9309 180.0318:6990 180.06475:30019 196.89511:6240
9665	trans-4-hydroxy-L-Proline	1925	4.59417	5.582557	6.390849	130.0498	559029760	10364111872	null	[M-H]-	M + 0	found in higher mz's MsMs_9711; found in higher mz's MsMs_9700	5.593	130.0497	C5H9NO3				330	TRUE	TRUE	TRUE	100	87.9	87.9	100	95	8723.92	129.85098:19357 129.8573:22383 129.88889:20030 129.9542:14937 129.96053:26550 130.00129:80931 130.0027:38111 130.00762:20255 130.00902:26953 130.01412:27531 130.01676:21348 130.02168:45328 130.02309:34628 130.02449:21272 130.02783:78261 130.03082:36956 130.03216:58445 130.03434:46747 130.03557:53057 130.03856:44460 130.04084:46454 130.04506:160422 130.04717:836638 130.04981:166780432 130.05245:958395 130.05526:91132 130.05825:18281 130.05948:41847 130.06177:25610 130.0637:16154 130.06476:56563 130.06582:41703 130.0681:53182 130.06951:44491 130.07109:63934 130.07443:34798 130.07725:37802 130.07936:26270 130.08358:24397 130.08552:38916 130.09009:20810 130.09554:15804 130.09791:117744 130.09977:16934 130.13989:17713 130.14623:17926 130.24222:16682 130.2498:17573 130.93005:52213 130.99109:19096 131.04661:330334 131.05298:9133382 131.05564:108285 132.02893:269654 132.03757:59632 132.04008:8188918 132.04278:63092 132.05373:801903 132.05626:103584 132.9222:24083 132.92802:41093 132.99037:30824 133.01292:34188 133.03202:20854 133.03697:63464 133.04352:163154 133.05743:48379 133.08571:46294 133.99048:104547 134.02358:21387 134.04585:32217 134.89323:190972 135.02838:47971 135.04404:109613	57.03305:339520 66.03293:806769 68.04883:2253224 71.01223:2278775 73.02833:1304367 82.02836:724432 84.04431:2775479 86.02331:899156 112.03947:1746316 128.03345:19025190 130.04949:48820852 131.05265:325531
9968	Adenosine 5-monophosphate	1979	4.935664	5.735562	6.642312	346.0556	75035296	1218585088	null	[M-H]-	M + 0		5.628	346.05579	C10H14N5O7P				330	TRUE	TRUE	TRUE	99.9	94	94	100	97.5	2259.593	345.96097:12239 346.03499:18420 346.04414:107764 346.0556:22648778 346.06704:144504 346.08231:19350 346.97949:13233 346.99415:51726 347.05307:254134 347.05908:2069744 348.0597:253504 349.06332:19192	50.68921:37764 59.90333:38358 65.05199:37069 69.76023:38500 78.95752:18295552 78.96747:137825 86.51428:87984 96.96843:6357164 97.21435:42898 100.76071:35769 134.04567:1399384 135.42696:35973 138.97867:299548 150.97858:966374 153.80314:37673 184.71051:38011 192.98902:458776 211.00207:1645944 305.83502:34330 345.89125:40862 346.05636:32376404 346.14157:223139 350.64427:44935
